client_id,product_category,sfisf
c22215903,Women Bags,0.0964958410095806
c22215903,Women Small Leather Goods,0.0803589357953117
c22218159,Men Shoes,0.024880431330711196
c22218159,Watches,0.15172811239333864
c22218159,Woman Shoes,0.07484211245407528
c22218159,Women Accessory,0.04651430392449209
c22218159,Women Bags,0.03660711825485761
c22218159,Women Small Leather Goods,0.02184790576264373
c22223303,Women Accessory,0.2690045601249503
c22226367,Men Accessory,0.0649399749848529
c22226367,Men Ready-to-Wear,0.07521184687675486
c22226367,Woman Shoes,0.1084259720057801
c22226367,Women Accessory,0.05635044366645432
c22226367,Women Ready-to-Wear,0.016670085011041412
c22229695,Women Accessory,0.2690045601249503
c22232911,Woman Shoes,0.3059985258582579
c22233163,Woman Shoes,0.3059985258582579
c22236708,House,0.5883805765012687
c22250302,Men Bags,0.5410565848778047
c22251774,Women Bags,0.1468742060181445
c22254801,Women Accessory,0.017111298250961776
c22254801,Women Ready-to-Wear,0.1352173713970853
c22258167,Men Shoes,0.4593235589900283
c22261135,Women Small Leather Goods,0.37117862919772066
c22262418,Women Accessory,0.2690045601249503
c22262456,Woman Shoes,0.3059985258582579
c22266458,Woman Shoes,0.3059985258582579
c22276330,Women Bags,0.1468742060181445
c22276693,Women Small Leather Goods,0.37117862919772066
c22277205,Woman Shoes,0.3059985258582579
c22298087,Women Bags,0.1468742060181445
c22309809,Woman Shoes,0.03189973477877264
c22309809,Women Accessory,0.029543492079162386
c22309809,Women Bags,0.08552644205248802
c22309809,Women Small Leather Goods,0.07557787574433976
c22310724,Men Ready-to-Wear,0.015366795929289464
c22310724,Men Shoes,0.4010842274690626
c22310724,Women Accessory,0.021810610457868636
c22319701,Woman Shoes,0.3059985258582579
c22330077,Woman Shoes,0.1644578964267529
c22330077,Women Bags,0.06793714939885122
c22336867,Men Ready-to-Wear,0.3361453661856409
c22351441,Woman Shoes,0.032605712368604815
c22351441,Women Bags,0.13122400606256326
c22366524,Men Small Leather Goods,0.6717035164273091
c22371504,Men Ready-to-Wear,0.09431827328378231
c22371504,Woman Shoes,0.011889207543026458
c22371504,Women Accessory,0.01063256533527549
c22371504,Women Bags,0.025574851669024054
c22371504,Women Ready-to-Wear,0.06742242073031571
c22376221,Woman Shoes,0.3059985258582579
c22379150,Women Accessory,0.2690045601249503
c22380757,Women Accessory,0.2690045601249503
c22410256,Women Bags,0.1468742060181445
c22411753,Men Ready-to-Wear,0.3361453661856409
c22416670,Woman Shoes,0.3059985258582579
c22424277,Men Shoes,0.03146254541492139
c22424277,Woman Shoes,0.11439883301654506
c22424277,Women Accessory,0.04203437053800071
c22424277,Women Bags,0.03939013903881061
c22424277,Women Ready-to-Wear,0.01923440184124852
c22427328,Women Accessory,0.2690045601249503
c22429485,Women Accessory,0.2690045601249503
c22429920,Men Ready-to-Wear,0.3361453661856409
c22437410,Men Shoes,0.4593235589900283
c22439094,House,0.038878244582974696
c22439094,Jewelry,0.24427790494127813
c22439094,Women Accessory,0.030153903494832195
c22439094,Women Ready-to-Wear,0.014823649123655226
c22442918,Women Accessory,0.2690045601249503
c22443490,Men Accessory,0.24887591354132732
c22443490,Men Ready-to-Wear,0.21118854483697438
c22444193,Men Ready-to-Wear,0.3361453661856409
c22448191,Women Accessory,0.2690045601249503
c22451303,Woman Shoes,0.3059985258582579
c22451854,Men Accessory,0.6694991452983863
c22476355,Woman Shoes,0.09265638019801817
c22476355,Women Accessory,0.18754995596295645
c22479039,Women Bags,0.1468742060181445
c22481379,Women Ready-to-Wear,0.14440278887698624
c22481515,Women Accessory,0.2690045601249503
c22487598,Women Bags,0.1468742060181445
c22489783,Women Bags,0.1468742060181445
c22494753,Woman Shoes,0.3059985258582579
c22495909,Men Bags,0.33405826469127287
c22495909,Men Ready-to-Wear,0.09253146160942213
c22495909,Women Accessory,0.02886674128868052
c22498403,Women Accessory,0.2690045601249503
c22502383,Woman Shoes,0.10982780515376268
c22502383,Women Bags,0.09415868513309819
c22505442,Women Ready-to-Wear,0.14440278887698624
c22508620,Men Accessory,0.6694991452983863
c22514319,Women Small Leather Goods,0.37117862919772066
c22517387,Men Bags,0.3907409915250657
c22517387,Men Ready-to-Wear,0.042751094823984134
c22517387,Woman Shoes,0.046095079682183605
c22522856,Women Bags,0.1468742060181445
c22528259,Women Accessory,0.2690045601249503
c22540589,Woman Shoes,0.01530438877949921
c22540589,Women Accessory,0.01267296423734343
c22540589,Women Bags,0.1052148052546379
c22540589,Women Ready-to-Wear,0.026933261711740417
c22545194,Woman Shoes,0.3059985258582579
c22548961,Men Small Leather Goods,0.6717035164273091
c22549795,Women Bags,0.1468742060181445
c22560105,Men Shoes,0.4593235589900283
c22562416,Men Accessory,0.08923751213997175
c22562416,Men Bags,0.13108370018905963
c22562416,Men Ready-to-Wear,0.010123260551577636
c22562416,Men Shoes,0.18454487928004806
c22562416,Men Small Leather Goods,0.0911546343806173
c22562416,Women Accessory,0.01528989064613164
c22578027,Women Bags,0.1468742060181445
c22578192,Women Bags,0.1468742060181445
c22611710,Men Bags,0.026337678037112462
c22611710,Men Ready-to-Wear,0.07209561395782488
c22611710,Men Shoes,0.011027749634983663
c22611710,Woman Shoes,0.021499524679260515
c22611710,Women Accessory,0.029839394721832058
c22611710,Women Bags,0.03522008273599084
c22611710,Women Ready-to-Wear,0.040328102283953886
c22611710,Women Small Leather Goods,0.0046684796609131034
c22628698,Woman Shoes,0.05421463853553661
c22628698,Women Accessory,0.030917111176411043
c22628698,Women Small Leather Goods,0.2627557090165972
c22634048,Men Ready-to-Wear,0.3361453661856409
c22637687,Women Bags,0.1468742060181445
c22644600,Men Ready-to-Wear,0.05118960726299702
c22644600,Women Accessory,0.0031357344211016065
c22644600,Women Ready-to-Wear,0.1207292591401318
c22663782,Women Ready-to-Wear,0.14440278887698624
c22671097,Men Ready-to-Wear,0.010997228251006791
c22671097,Woman Shoes,0.029579675771408145
c22671097,Women Accessory,0.008177614016537287
c22671097,Women Ready-to-Wear,0.1213299233298405
c22679803,Men Ready-to-Wear,0.3361453661856409
c22682192,Women Accessory,0.2690045601249503
c22694363,Men Accessory,0.233785389066353
c22694363,Men Ready-to-Wear,0.21876526828941859
c22696450,Women Bags,0.1468742060181445
c22701022,Woman Shoes,0.3059985258582579
c22717607,Woman Shoes,0.03505461660363761
c22717607,Women Bags,0.12262676650609146
c22717607,Women Small Leather Goods,0.01875629450071358
c22733548,Women Bags,0.1468742060181445
c22740981,Men Accessory,0.009837896528734912
c22740981,Men Ready-to-Wear,0.2408326915349624
c22740981,Men Shoes,0.06171269169159072
c22740981,Women Accessory,0.016126174220200667
c22740981,Women Ready-to-Wear,0.01076499747360806
c22753121,Women Accessory,0.2690045601249503
c22758216,Women Ready-to-Wear,0.14440278887698624
c22768680,Women Ready-to-Wear,0.14440278887698624
c22770743,Watches,0.2602772836199153
c22770743,Woman Shoes,0.016742944602436912
c22770743,Women Accessory,0.0035227762303739318
c22770743,Women Bags,0.07584229168257961
c22770743,Women Small Leather Goods,0.01411171667767534
c22772434,Women Accessory,0.08522054859060804
c22772434,Women Bags,0.10034450999788984
c22772980,Women Bags,0.1468742060181445
c22776100,Woman Shoes,0.011840096848628297
c22776100,Women Accessory,0.0127578425798058
c22776100,Women Bags,0.03117301512723385
c22776100,Women Ready-to-Wear,0.0939684973852743
c22776100,Women Small Leather Goods,0.018892552453036646
c22783606,Women Accessory,0.2690045601249503
c22789292,Women Bags,0.1468742060181445
c22804554,Women Accessory,0.2690045601249503
c22828391,Women Accessory,0.2690045601249503
c22842807,Women Accessory,0.2690045601249503
c22850564,Women Bags,0.1468742060181445
c22862815,Women Bags,0.1468742060181445
c22864589,Woman Shoes,0.3059985258582579
c22872982,Men Ready-to-Wear,0.15028191082358416
c22872982,Men Shoes,0.25397185976955156
c22883511,Child,0.5446855476316248
c22883907,Woman Shoes,0.05127080086147448
c22883907,Women Accessory,0.02163748767849717
c22883907,Women Bags,0.030767513555963848
c22883907,Women Ready-to-Wear,0.07046171293619354
c22883907,Women Small Leather Goods,0.020258005262701072
c22887568,Woman Shoes,0.3059985258582579
c22891165,Women Bags,0.1468742060181445
c22912193,Women Accessory,0.2690045601249503
c22912339,Women Accessory,0.2690045601249503
c22920172,Women Small Leather Goods,0.37117862919772066
c22920555,Men Ready-to-Wear,0.19487158670465116
c22920555,Women Ready-to-Wear,0.06068900483066872
c22920989,Woman Shoes,0.3059985258582579
c22932852,Women Accessory,0.2690045601249503
c22945385,Women Accessory,0.2690045601249503
c22973910,Men Shoes,0.4593235589900283
c22976679,Women Accessory,0.2690045601249503
c22979672,Jewelry,0.020243737307339603
c22979672,Men Ready-to-Wear,0.029447185697313385
c22979672,Women Accessory,0.005449360365525696
c22979672,Women Ready-to-Wear,0.12022120670475038
c22980528,Men Shoes,0.4593235589900283
c22988061,Men Ready-to-Wear,0.06924573315425075
c22988061,Women Accessory,0.038256916286794326
c22988061,Women Bags,0.03415161519158877
c22988061,Women Ready-to-Wear,0.06054247649853564
c22992795,Women Small Leather Goods,0.37117862919772066
c22997177,Women Bags,0.1468742060181445
c22999061,Jewelry,0.10270743707990859
c22999061,Woman Shoes,0.068089881583035
c22999061,Women Accessory,0.09985072422786029
c22999061,Women Small Leather Goods,0.03857211367359351
c23011837,Women Bags,0.1468742060181445
c23016411,Woman Shoes,0.16976744823379353
c23016411,Women Accessory,0.0734848880166849
c23016411,Women Small Leather Goods,0.06385324837070931
c23017421,Women Small Leather Goods,0.37117862919772066
c23021586,Women Bags,0.1468742060181445
c23022404,Women Accessory,0.2690045601249503
c23024576,Women Accessory,0.2690045601249503
c23041058,Child,0.0568638829290222
c23041058,Women Ready-to-Wear,0.12932747924736737
c23042587,Woman Shoes,0.3059985258582579
c23065459,Child,0.028116509379163747
c23065459,Men Ready-to-Wear,0.004032590239090308
c23065459,Woman Shoes,0.012991722522417058
c23065459,Women Accessory,0.0022691924677618472
c23065459,Women Bags,0.024980710956944107
c23065459,Women Ready-to-Wear,0.10330706028985912
c23076314,Woman Shoes,0.3059985258582579
c23082191,Men Shoes,0.4593235589900283
c23088938,Men Shoes,0.4593235589900283
c23092743,Men Ready-to-Wear,0.07255210057083214
c23092743,Woman Shoes,0.04000871269924597
c23092743,Women Bags,0.09597002240709555
c23093502,Women Bags,0.1468742060181445
c23096395,Men Accessory,0.05297052667558493
c23096395,Men Small Leather Goods,0.031506118238691386
c23096395,Women Bags,0.12836446766886542
c23100694,Women Accessory,0.2690045601249503
c23105997,Men Ready-to-Wear,0.3361453661856409
c23121941,Women Accessory,0.2690045601249503
c23128607,Woman Shoes,0.18061667374245707
c23128607,Women Accessory,0.11022370085431688
c23129410,Men Shoes,0.4593235589900283
c23134734,Men Small Leather Goods,0.16929813032208899
c23134734,Women Ready-to-Wear,0.10800708515907256
c23147096,Women Bags,0.1468742060181445
c23176368,Men Shoes,0.4593235589900283
c23178773,Men Accessory,0.003110783161432502
c23178773,Men Bags,0.011163543518667194
c23178773,Men Ready-to-Wear,0.0742615943896157
c23178773,Men Shoes,0.009251363727780782
c23178773,Men Small Leather Goods,0.014682390114026465
c23178773,Woman Shoes,0.03620855143319781
c23178773,Women Accessory,0.016045968670829223
c23178773,Women Bags,0.023307839940630667
c23178773,Women Ready-to-Wear,0.04464981957606063
c23178773,Women Small Leather Goods,0.02447013003175525
c23181843,Women Accessory,0.2690045601249503
c23189851,House,0.21114896561534605
c23189851,Women Ready-to-Wear,0.09258173848702475
c23190063,House,0.0034617767197122683
c23190063,Women Accessory,0.018742576185419225
c23190063,Women Bags,0.103591190103425
c23190063,Women Small Leather Goods,0.0813389997715484
c23199408,Women Accessory,0.2690045601249503
c23207960,Women Ready-to-Wear,0.14440278887698624
c23216584,Jewelry,0.3396645191759364
c23218241,Women Accessory,0.103244982469845
c23218241,Women Bags,0.09050332212468123
c23230642,Women Accessory,0.014385167614957273
c23230642,Women Bags,0.12749635780485505
c23230642,Women Small Leather Goods,0.029122469582697538
c23238752,Woman Shoes,0.04139865187105979
c23238752,Women Ready-to-Wear,0.07672607659156269
c23238752,Women Small Leather Goods,0.12374200120797019
c23247685,Woman Shoes,0.3059985258582579
c23261539,Women Small Leather Goods,0.37117862919772066
c23264545,Women Accessory,0.006254408819862694
c23264545,Women Bags,0.12826546852034468
c23264545,Women Small Leather Goods,0.03839778922735043
c23283658,Men Ready-to-Wear,0.3361453661856409
c23283808,Women Accessory,0.2690045601249503
c23313003,Women Accessory,0.2690045601249503
c23342965,Men Bags,0.5410565848778047
c23349923,Women Ready-to-Wear,0.14440278887698624
c23355606,Men Shoes,0.28570552432058927
c23355606,Women Accessory,0.10168005131002815
c23358968,Men Shoes,0.4593235589900283
c23363509,Women Small Leather Goods,0.37117862919772066
c23366627,Men Small Leather Goods,0.6717035164273091
c23394362,Women Accessory,0.2690045601249503
c23397099,Women Accessory,0.2690045601249503
c23417107,Woman Shoes,0.09916561011640784
c23417107,Women Bags,0.06548079174673423
c23417107,Women Small Leather Goods,0.08540773497167846
c23426599,Women Accessory,0.2690045601249503
c23432397,Women Accessory,0.2690045601249503
c23442702,Women Accessory,0.2690045601249503
c23446723,Child,0.02715013169497215
c23446723,Woman Shoes,0.07351557709441055
c23446723,Women Accessory,0.021220114475435394
c23446723,Women Bags,0.05767120568932019
c23446723,Women Ready-to-Wear,0.034420622288313225
c23454881,House,0.5883805765012687
c23468725,Men Ready-to-Wear,0.3361453661856409
c23476873,Women Small Leather Goods,0.37117862919772066
c23489225,Women Small Leather Goods,0.37117862919772066
c23492703,Women Accessory,0.2690045601249503
c23497612,Men Shoes,0.4593235589900283
c23506265,Men Bags,0.34444878707390136
c23506265,Men Ready-to-Wear,0.07478698083226924
c23506265,Women Ready-to-Wear,0.020345410116688778
c23507806,Woman Shoes,0.18265377251487772
c23507806,Women Accessory,0.10843287896173061
c23507894,Woman Shoes,0.02496240274018483
c23507894,Women Accessory,0.0536736562541031
c23507894,Women Bags,0.03314995220194022
c23507894,Women Small Leather Goods,0.18306276361430818
c23573300,Woman Shoes,0.014403041660734386
c23573300,Women Accessory,0.04347931980011801
c23573300,Women Ready-to-Wear,0.09686197153361664
c23573300,Women Small Leather Goods,0.044736032970279796
c23577816,Women Ready-to-Wear,0.14440278887698624
c23586539,Men Shoes,0.14335904503521973
c23586539,Woman Shoes,0.1851695971232088
c23586539,Women Small Leather Goods,0.030718231381880325
c23594637,Women Accessory,0.2690045601249503
c23600668,Men Small Leather Goods,0.6717035164273091
c23602974,Women Bags,0.1468742060181445
c23603847,Men Shoes,0.4593235589900283
c23609207,Women Accessory,0.2690045601249503
c23613229,Men Ready-to-Wear,0.3361453661856409
c23615830,Women Bags,0.1468742060181445
c23616935,Men Ready-to-Wear,0.3361453661856409
c23629269,Women Small Leather Goods,0.37117862919772066
c23629979,Woman Shoes,0.049936202611526814
c23629979,Women Accessory,0.02656622407087276
c23629979,Women Bags,0.05089849754554307
c23629979,Women Ready-to-Wear,0.04902445104109697
c23629979,Women Small Leather Goods,0.019304517610043842
c23636433,Women Small Leather Goods,0.37117862919772066
c23669699,Jewelry,0.026023974929147695
c23669699,Men Ready-to-Wear,0.010429391459027259
c23669699,Men Shoes,0.004059271147163449
c23669699,Woman Shoes,0.020119459797217392
c23669699,Women Accessory,0.006348973381037662
c23669699,Women Bags,0.020678973426023088
c23669699,Women Ready-to-Wear,0.09373911626599536
c23669699,Women Small Leather Goods,0.0015676218132586561
c23675734,Women Accessory,0.2690045601249503
c23676093,Women Ready-to-Wear,0.14440278887698624
c23677457,Men Shoes,0.4593235589900283
c23683491,Women Accessory,0.2690045601249503
c23692255,Women Accessory,0.2690045601249503
c23694056,Women Bags,0.1468742060181445
c23696347,Women Accessory,0.030809742244078175
c23696347,Women Bags,0.13005234832316429
c23701012,Women Ready-to-Wear,0.14440278887698624
c23705555,Men Bags,0.5410565848778047
c23708145,Women Accessory,0.2690045601249503
c23709838,Women Bags,0.1468742060181445
c23718005,Men Shoes,0.4593235589900283
c23724318,Men Ready-to-Wear,0.055870032575503305
c23724318,Men Shoes,0.3385228676348526
c23724318,Women Accessory,0.02603667990200208
c23727670,Women Bags,0.1468742060181445
c23727900,Men Shoes,0.4593235589900283
c23731904,Men Small Leather Goods,0.6717035164273091
c23734921,Women Bags,0.1468742060181445
c23752784,Woman Shoes,0.3059985258582579
c23753462,Woman Shoes,0.01778390355279778
c23753462,Women Accessory,0.024127088633681782
c23753462,Women Bags,0.11083145607504155
c23753462,Women Small Leather Goods,0.03622365733394485
c23757283,Women Small Leather Goods,0.37117862919772066
c23769504,Men Shoes,0.03801780669337763
c23769504,Men Small Leather Goods,0.019832758767955105
c23769504,Woman Shoes,0.039903257147895894
c23769504,Women Accessory,0.02365550296359387
c23769504,Women Bags,0.09026870696383776
c23769504,Women Small Leather Goods,0.020327758748178527
c23783218,Women Small Leather Goods,0.37117862919772066
c23791441,Women Accessory,0.2690045601249503
c23813755,Men Ready-to-Wear,0.3361453661856409
c23816391,Women Accessory,0.2690045601249503
c23817879,Men Small Leather Goods,0.6717035164273091
c23828754,Women Ready-to-Wear,0.14440278887698624
c23829626,Woman Shoes,0.3059985258582579
c23833678,Women Accessory,0.07754480443680475
c23833678,Women Bags,0.10453540113990102
c23838160,House,0.10614164727290876
c23838160,Women Accessory,0.12075752151594485
c23838160,Women Small Leather Goods,0.13759541468174108
c23854823,Jewelry,0.09131937672655505
c23854823,Woman Shoes,0.011433115242148201
c23854823,Women Accessory,0.013669338175212849
c23854823,Women Bags,0.013472704910193953
c23854823,Women Ready-to-Wear,0.07960072983813919
c23858293,Men Shoes,0.14151750527923637
c23858293,Women Accessory,0.023739005514999807
c23858293,Women Bags,0.08866099429228574
c23859601,Men Ready-to-Wear,0.020505566903619783
c23859601,Woman Shoes,0.03146470397025299
c23859601,Women Accessory,0.0049903725992701525
c23859601,Women Ready-to-Wear,0.09775390530395218
c23859601,Women Small Leather Goods,0.0522126986178726
c23865871,Men Ready-to-Wear,0.007198727080535635
c23865871,Men Shoes,0.017762206079004392
c23865871,Woman Shoes,0.031497852198624623
c23865871,Women Accessory,0.014743441142385183
c23865871,Women Bags,0.007926010851549588
c23865871,Women Ready-to-Wear,0.0970102552588451
c23865871,Women Small Leather Goods,0.02093605262893762
c23910053,Women Accessory,0.2690045601249503
c23910612,Women Accessory,0.2690045601249503
c23916914,Women Accessory,0.2690045601249503
c23923264,Men Ready-to-Wear,0.3361453661856409
c23931967,Women Accessory,0.052024128416021824
c23931967,Women Bags,0.10725381503565186
c23931967,Women Small Leather Goods,0.028344069915622924
c23941717,Men Shoes,0.4593235589900283
c23943186,Women Bags,0.1468742060181445
c23957550,Women Accessory,0.2690045601249503
c23957938,Jewelry,0.3396645191759364
c23959442,Women Small Leather Goods,0.37117862919772066
c23986255,Men Shoes,0.4593235589900283
c24002092,Men Shoes,0.4593235589900283
c24009712,Men Small Leather Goods,0.6717035164273091
c24029654,Women Accessory,0.2690045601249503
c24033266,House,0.08400882249151141
c24033266,Men Shoes,0.3937414631927525
c24034876,Women Accessory,0.010536955060748107
c24034876,Women Bags,0.13288567907038418
c24034876,Women Small Leather Goods,0.020812496762646026
c24070648,Women Accessory,0.2690045601249503
c24081869,Women Bags,0.1468742060181445
c24084074,Men Bags,0.5410565848778047
c24094259,Women Accessory,0.2690045601249503
c24097321,Women Accessory,0.2690045601249503
c24105280,Men Ready-to-Wear,0.3361453661856409
c24106232,Women Accessory,0.2690045601249503
c24110943,Women Accessory,0.2690045601249503
c24118423,Women Accessory,0.2690045601249503
c24129600,Women Accessory,0.2690045601249503
c24129630,Woman Shoes,0.3059985258582579
c24150416,Men Ready-to-Wear,0.3361453661856409
c24165476,Women Bags,0.1468742060181445
c24168753,Women Small Leather Goods,0.37117862919772066
c24178054,Men Bags,0.5410565848778047
c24178438,Women Accessory,0.2690045601249503
c24183963,Jewelry,0.3396645191759364
c24186879,Women Ready-to-Wear,0.14440278887698624
c24190843,Woman Shoes,0.3059985258582579
c24207451,Men Shoes,0.4593235589900283
c24211434,Women Accessory,0.2690045601249503
c24220831,Women Accessory,0.2690045601249503
c24232499,Women Accessory,0.2690045601249503
c24235869,Women Small Leather Goods,0.37117862919772066
c24244259,Woman Shoes,0.07227004797850718
c24244259,Women Bags,0.11218578428158597
c24252053,Woman Shoes,0.3059985258582579
c24269288,Women Bags,0.1468742060181445
c24274896,Woman Shoes,0.16023620847618283
c24274896,Women Accessory,0.12814025152631414
c24284903,Child,0.1808319523292932
c24284903,Woman Shoes,0.20440906551469554
c24291141,Women Accessory,0.2690045601249503
c24297588,Men Shoes,0.4593235589900283
c24300922,Men Accessory,0.6694991452983863
c24303085,Jewelry,0.07932260907247106
c24303085,Woman Shoes,0.07918350874983676
c24303085,Women Accessory,0.04458798735245298
c24303085,Women Bags,0.05022291615095384
c24308596,Women Accessory,0.011102782552326966
c24308596,Women Bags,0.14081218100560317
c24309627,Women Accessory,0.2690045601249503
c24313866,Women Bags,0.1468742060181445
c24315238,Men Accessory,0.015025098620625083
c24315238,Men Shoes,0.01707040673934668
c24315238,Women Accessory,0.07332581772274223
c24315238,Women Bags,0.06899721106930165
c24315238,Women Small Leather Goods,0.07350844774383952
c24321312,Woman Shoes,0.15089062338761813
c24321312,Women Bags,0.0681364513699912
c24321312,Women Ready-to-Wear,0.00620654020567076
c24321380,Women Accessory,0.2690045601249503
c24364801,Women Bags,0.1468742060181445
c24368512,Woman Shoes,0.3059985258582579
c24373862,Women Bags,0.1468742060181445
c24376203,Men Ready-to-Wear,0.00832753768954689
c24376203,Woman Shoes,0.031608253673542724
c24376203,Women Accessory,0.015742691566995152
c24376203,Women Bags,0.023372691511555667
c24376203,Women Ready-to-Wear,0.08856083241012985
c24376203,Women Small Leather Goods,0.015212575249176456
c24378755,Women Accessory,0.2690045601249503
c24378863,Women Accessory,0.2690045601249503
c24384419,Women Accessory,0.2690045601249503
c24385814,Women Accessory,0.2690045601249503
c24389412,Men Ready-to-Wear,0.3361453661856409
c24399760,Women Accessory,0.2690045601249503
c24399796,Men Accessory,0.0984243513164998
c24399796,Men Ready-to-Wear,0.17055879433223953
c24399796,Woman Shoes,0.023597972441644438
c24399796,Women Bags,0.02632776523426226
c24399796,Women Ready-to-Wear,0.01288367128454961
c24411002,Women Accessory,0.2690045601249503
c24411518,Women Bags,0.1468742060181445
c24412661,Women Accessory,0.2690045601249503
c24417328,Women Ready-to-Wear,0.14440278887698624
c24424798,Women Accessory,0.2690045601249503
c24427382,Men Ready-to-Wear,0.3361453661856409
c24433651,House,0.008476046900106001
c24433651,Men Ready-to-Wear,0.007843127264734311
c24433651,Men Small Leather Goods,0.0032904203834298743
c24433651,Woman Shoes,0.012654532336866267
c24433651,Women Accessory,0.003441399723335278
c24433651,Women Bags,0.10166979298679168
c24433651,Women Ready-to-Wear,0.02969511012856455
c24433651,Women Small Leather Goods,0.001986064255280136
c24437968,Woman Shoes,0.3059985258582579
c24440821,Men Shoes,0.4593235589900283
c24444477,Women Accessory,0.2690045601249503
c24453596,Women Bags,0.1468742060181445
c24454965,Women Small Leather Goods,0.37117862919772066
c24455431,Men Accessory,0.6694991452983863
c24458605,Women Accessory,0.2690045601249503
c24460040,Women Bags,0.1468742060181445
c24469917,Woman Shoes,0.019405898843917226
c24469917,Women Bags,0.13755969714338925
c24470722,Women Bags,0.1468742060181445
c24476096,Men Ready-to-Wear,0.3361453661856409
c24487156,Women Bags,0.1468742060181445
c24488198,Men Ready-to-Wear,0.03755633274985251
c24488198,Woman Shoes,0.06211335355129097
c24488198,Women Accessory,0.081873769322884
c24488198,Women Small Leather Goods,0.14139287054919192
c24495682,Women Accessory,0.2690045601249503
c24526830,Men Ready-to-Wear,0.3361453661856409
c24539598,Woman Shoes,0.043754867813484304
c24539598,Women Accessory,0.09255178068185248
c24539598,Women Bags,0.07534011027246144
c24548893,Woman Shoes,0.024376112273440373
c24548893,Women Accessory,0.1286931757488115
c24548893,Women Bags,0.0649086959412347
c24566954,Women Small Leather Goods,0.37117862919772066
c24572520,Women Small Leather Goods,0.37117862919772066
c24584981,Women Small Leather Goods,0.37117862919772066
c24585038,Woman Shoes,0.3059985258582579
c24589246,Women Ready-to-Wear,0.14440278887698624
c24590366,Women Bags,0.1468742060181445
c24602558,Woman Shoes,0.3059985258582579
c24605900,Woman Shoes,0.012605751924017966
c24605900,Women Accessory,0.0048417844457499404
c24605900,Women Ready-to-Wear,0.1324755833423554
c24605900,Women Small Leather Goods,0.008686478656202534
c24606059,Women Bags,0.1468742060181445
c24619988,Woman Shoes,0.3059985258582579
c24626904,Women Bags,0.1468742060181445
c24629294,Women Bags,0.1468742060181445
c24634011,Men Ready-to-Wear,0.3361453661856409
c24643917,Woman Shoes,0.1512933217700754
c24643917,Women Accessory,0.13600197993783605
c24659351,Women Accessory,0.2690045601249503
c24662127,Women Accessory,0.2690045601249503
c24662142,Women Ready-to-Wear,0.11773054801931486
c24662142,Women Small Leather Goods,0.06855938085528007
c24670191,Women Accessory,0.2690045601249503
c24670570,Women Bags,0.1468742060181445
c24694816,Women Small Leather Goods,0.37117862919772066
c24699998,Men Small Leather Goods,0.6717035164273091
c24707561,Women Accessory,0.2690045601249503
c24713961,Women Bags,0.1468742060181445
c24716233,Woman Shoes,0.3059985258582579
c24733864,Woman Shoes,0.3059985258582579
c24743125,Men Ready-to-Wear,0.3361453661856409
c24767252,Men Ready-to-Wear,0.3361453661856409
c24776826,Woman Shoes,0.3059985258582579
c24796416,Men Bags,0.35226149884950236
c24796416,Men Ready-to-Wear,0.11729381935415498
c24808947,Men Ready-to-Wear,0.031401981812233096
c24808947,Woman Shoes,0.03919126187747361
c24808947,Women Ready-to-Wear,0.11241836545031275
c24840590,Men Ready-to-Wear,0.3361453661856409
c24840877,Women Bags,0.1468742060181445
c24851627,Women Accessory,0.2690045601249503
c24863776,Woman Shoes,0.029588816051204215
c24863776,Women Accessory,0.0913782951624779
c24863776,Women Bags,0.08278029277710226
c24876348,Women Bags,0.1468742060181445
c24880938,Men Ready-to-Wear,0.3361453661856409
c24881335,Men Shoes,0.4593235589900283
c24883208,Child,0.05431685922322308
c24883208,Men Accessory,0.0031444743467664627
c24883208,Men Ready-to-Wear,0.10424396476243762
c24883208,Men Shoes,0.011702706698890009
c24883208,Men Small Leather Goods,0.0025233337457932856
c24883208,Watches,0.05067763942417779
c24883208,Woman Shoes,0.01204287364078024
c24883208,Women Accessory,0.010849364541303605
c24883208,Women Bags,0.013262229264436489
c24883208,Women Ready-to-Wear,0.04298092906857469
c24883208,Women Small Leather Goods,0.005583346096862076
c24891882,Women Accessory,0.2690045601249503
c24893127,Women Accessory,0.2690045601249503
c24922878,Woman Shoes,0.020872253994461222
c24922878,Women Bags,0.04689663830532895
c24922878,Women Small Leather Goods,0.22734383114197093
c24944022,Men Shoes,0.4593235589900283
c24944269,Child,0.5446855476316248
c24945144,Women Bags,0.1468742060181445
c24959354,Woman Shoes,0.059924536967695535
c24959354,Women Bags,0.1117924995553804
c24959354,Women Ready-to-Wear,0.006212597764313142
c24967065,Women Ready-to-Wear,0.14440278887698624
c24979251,Women Accessory,0.2690045601249503
c24980996,Women Accessory,0.2690045601249503
c25003315,Women Accessory,0.2690045601249503
c25006584,Men Shoes,0.04495636286933118
c25006584,Woman Shoes,0.052066577310793505
c25006584,Women Accessory,0.03610223040760923
c25006584,Women Bags,0.023737898759730945
c25006584,Women Small Leather Goods,0.16188749747514813
c25008835,Woman Shoes,0.3059985258582579
c25010377,Men Shoes,0.007592456939751205
c25010377,Woman Shoes,0.04036179611234587
c25010377,Women Accessory,0.018762562244153232
c25010377,Women Bags,0.023791805892945626
c25010377,Women Ready-to-Wear,0.08950556514803928
c25014465,Men Ready-to-Wear,0.3361453661856409
c25033242,Women Bags,0.1468742060181445
