client_id,gross_amount_euro,avg_gross_amount_euro
c16565255,0.017883134283758904,1692.111111111111
c16574737,0.03453847488505248,3228.0
c16584767,0.016927648130476272,1604.0
c16595105,0.015203435412509759,1445.0
c16599147,0.048831005465429,4546.0
c16609876,0.01392383100546543,1327.0
c16614693,0.009933200312310228,959.0
c16617168,0.08496356380671466,7878.0
c16620085,0.04289927995141841,3999.0
c16634079,0.013565975535698792,1294.0
c16635480,0.04519823024204043,4211.0
c16640222,0.0019302507157109379,221.0
c16645899,0.052789103843150866,4911.0
c16652077,0.03920144009716318,3658.0
c16654956,0.006300425088921663,624.0
c16655768,0.02699097770451982,2532.0
c16665865,0.0066365923483994085,655.0
c16673348,0.026578901709030968,2494.0
c16674588,0.024898065411642228,2339.0
c16687950,0.07938969376247072,7364.0
c16698163,0.08295740435499262,7693.0
c16704342,0.0029658627570052923,316.5
c16709626,0.008740348746421446,849.0
c16710122,0.020526412296820902,1935.8636363636363
c16712129,0.024941441832220003,2343.0
c16714330,0.006929383187299384,682.0
c16718782,0.003990630693155201,411.0
c16721301,0.021579769237442526,2033.0
c16734165,0.0059859460397328,595.0
c16755280,0.008208987594343714,800.0
c16770015,0.040578641450507505,3785.0
c16772444,0.013446690379109916,1283.0
c16776748,0.022414765333564676,2110.0
c16789519,0.016808362973887395,1593.0
c16796482,0.011093519562765681,1066.0
c16797642,0.05467597813828403,5085.0
c16808157,0.02370521384575345,2229.0
c16809040,0.0012145397761776687,155.0
c16847842,0.03906564600438425,3645.4776119402986
c16856649,0.020101098043103772,1896.642857142857
c16857222,0.04404835346320554,4104.962962962963
c16876332,0.00048798473149995415,88.0
c16881485,0.016667389607009628,1580.0
c16897475,0.02252320638500911,2120.0
c16898464,0.011624880714843409,1115.0
c16901050,0.039218480833818736,3659.5714285714284
c16907140,0.0007699314652554844,114.0
c16915350,0.024412189256142584,2294.1944444444443
c16920795,0.021341198924264768,2011.0
c16947462,0.11136895983343456,10313.0
c16948162,0.13377288106185478,12379.0
c16953597,0.03168874794871089,2965.2095808383233
c16956107,0.014932332783898671,1420.0
c16972626,0.026611434024464302,2497.0
c16991054,0.010659755356987943,1026.0
c16993738,0.029104635242021566,2726.913043478261
c16995612,0.054388609351956274,5058.5
c16999670,0.0054871172030884,549.0
c17004589,0.052761993580289754,4908.5
c17019280,0.023325670165697927,2194.0
c17022093,0.035156588878285766,3285.0
c17027560,0.030797258610219487,2883.0
c17036966,0.01872776958445389,1770.0
c17046550,0.015680576038865274,1489.0
c17053464,0.022013533443220268,2073.0
c17055472,0.0018543419796998356,214.0
c17056931,0.027717532749197537,2599.0
c17070483,0.02949131851925293,2762.5714285714284
c17075278,0.046315173071918105,4314.0
c17079755,0.035121887741823545,3281.8
c17080416,0.01826147306324282,1727.0
c17080448,0.052030016483039815,4841.0
c17090524,0.1263663572481999,11696.0
c17093444,0.017133686128220697,1623.0
c17095728,0.029978528671814,2807.5
c17111564,0.01706862149735404,1617.0
c17116811,0.02391125184349787,2248.0
c17148883,0.021048408085364796,1984.0
c17151888,0.017057777392209594,1616.0
c17166476,0.04348486162921836,4053.0
c17172595,0.019465168734276044,1838.0
c17172956,0.052431248373384226,4878.0
c17174031,0.032222535496370844,3014.4333333333334
c17177597,0.020104970937798214,1897.0
c17179891,0.016087229981781904,1526.5
c17196955,0.013338249327665481,1273.0
c17218735,0.021232757872820335,2001.0
c17220601,0.02345579942743125,2206.0
c17221610,0.07048423476997905,6542.774193548387
c17223546,0.005281079205343972,530.0
c17226434,0.050631126919406605,4712.0
c17237042,0.012481565021254444,1194.0
c17239360,0.01816387611694283,1718.0
c17242583,0.04228658801075735,3942.5
c17251691,0.023976316474364535,2254.0
c17254132,0.06740695757786068,6259.0
c17255887,0.0097271623145658,940.0
c17259203,0.01572503686995749,1493.1
c17259416,0.034505942569619155,3225.0
c17260346,0.04689533269714583,4367.5
c17264207,0.023160839767502387,2178.8
c17264583,0.027471733032590154,2576.3333333333335
c17277197,0.013316561117376594,1271.0
c17279825,0.04812830745206906,4481.2
c17304510,0.00035785546976663246,76.0
c17317836,0.014068419074058007,1340.3333333333333
c17336614,0.021026719875075907,1982.0
c17343364,0.03078641450507504,2882.0
c17371992,0.0026351175500997654,286.0
c17376286,0.049135872694148916,4574.113636363636
c17381928,0.014632312541569067,1392.3333333333333
c17383474,0.014780515311876463,1406.0
c17389387,0.010643489199271274,1024.5
c17395524,0.0034484254359330277,361.0
c17399607,0.005270235100199531,529.0
c17429352,0.011445952979960095,1098.5
c17430866,0.026784939706775396,2513.0
c17449071,0.005183482259043983,521.0
c17457194,0.04024247419102976,3754.0
c17459639,0.012817732280732195,1225.0
c17460945,0.025472802984297736,2392.0
c17462148,0.00934761863451028,905.0
c17476663,0.017795176542031752,1684.0
c17486592,0.01754576212370955,1661.0
c17489833,0.006929383187299384,682.0
c17492566,0.01265507070356554,1210.0
c17500107,0.005313611520777305,533.0
c17507138,0.03206421156126196,2999.8333333333335
c17510091,0.0558146091784506,5190.0
c17525686,0.05802680662791706,5394.0
c17543750,0.01784939706775397,1689.0
c17560890,0.04438969376247072,4136.44
c17561068,0.006322113299210549,626.0
c17570003,0.01591914635204303,1511.0
c17572354,0.05643272317168387,5247.0
c17577452,0.03517149952285937,3286.375
c17578101,0.04707426043202915,4384.0
c17580420,0.03986293051097423,3719.0
c17581903,0.09328099245250282,8645.0
c17603797,0.059881148607616896,5565.0
c17607565,0.09032597380064197,8372.5
c17608788,0.019443480523987162,1836.0
c17612969,0.10406003296607963,9639.0
c17638312,0.07954151123449293,7378.0
c17645027,0.14560379977444263,13470.0
c17646870,0.06593215927821637,6123.0
c17657173,0.025461958879153295,2391.0
c17658577,0.012145397761776696,1163.0
c17659374,0.06463241581876092,6003.142857142857
c17661392,0.046607963910818076,4341.0
c17673862,0.10414949683352132,9647.25
c17674039,0.027037968826812413,2536.3333333333335
c17711269,0.0669894595297996,6220.5
c17716358,0.0070052919233104865,689.0
c17716638,0.010865793354732365,1045.0
c17735783,0.01622278129608745,1539.0
c17740788,0.043745120152684995,4077.0
c17745061,0.038366444001041035,3581.0
c17748422,0.032198471910669366,3012.214285714286
c17752846,0.03319975947349531,3104.549019607843
c17757474,0.023488331742864577,2209.0
c17772013,0.009824759260865793,949.0
c17779311,0.016374598768109656,1553.0
c17784914,0.03343237616031925,3126.0
c17790062,0.012145397761776696,1163.0
c17798339,0.05148781122581765,4791.0
c17806724,0.008892166218443654,863.0
c17807757,0.007905352650299296,772.0
c17808448,0.029262817732280733,2741.5
c17809261,0.05086969723258437,4734.0
c17809300,0.0661165090656719,6140.0
c17811608,0.008653595905265897,841.0
c17811698,0.05693155200832827,5293.0
c17814930,0.02051343223157225,1934.6666666666667
c17815344,0.05830875336167259,5420.0
c17831333,0.04252515832393511,3964.5
c17832177,0.009846447471154679,951.0
c17839265,0.01056215841068795,1017.0
c17840961,0.011939359764032272,1144.0
c17849355,0.027131951071397587,2545.0
c17869887,0.030693110017061397,2873.3958333333335
c17875742,0.017524073913420663,1659.0
c17883510,0.04976359850785113,4632.0
c17884843,0.015810705300598596,1501.0
c17884954,0.012015268500043374,1151.0
c17899595,0.08936627049535872,8284.0
c17904414,0.01988808883490934,1877.0
c17913819,0.009553656632254704,924.0
c17916894,0.052203522165350916,4857.0
c17921145,0.011223648824499003,1078.0
c17927530,0.010052485468899107,970.0
c17941924,0.08730046846534224,8093.5
c17941928,0.01595167866747636,1514.0
c17950229,0.028400711373297475,2662.0
c17952862,0.015582979092565282,1480.0
c17970575,0.023358202481131258,2197.0
c17973514,0.007927040860588184,774.0
c17974679,0.0264118039070325,2478.590909090909
c17985191,0.014954020994187559,1422.0
c17987347,0.06652858506116076,6178.0
c17991455,0.10338769844712414,9577.0
c17992429,0.0285993297201536,2680.315789473684
c17996722,0.018467511060987245,1746.0
c18001019,0.0219484688123536,2067.0
c18001472,0.0014205777739220967,174.0
c18002331,0.07323024204042683,6796.0
c18007088,0.01505161794048755,1431.0
c18015810,0.007417367918799338,727.0
c18038308,0.012080333130910035,1157.0
c18079689,0.05358072351869523,4984.0
c18090458,0.061236661750672335,5690.0
c18096254,0.08528888696104799,7908.0
c18118002,0.029561030623752926,2769.0
c18121768,0.022230415546109137,2093.0
c18124712,0.016255313611520775,1542.0
c18138544,0.015680576038865274,1489.0
c18138675,0.0014639541944998706,178.0
c18140018,0.010106705994621323,975.0
c18150556,0.025245076776264426,2371.0
c18153158,0.014888956363320898,1416.0
c18155882,0.02804285590353084,2629.0
c18158509,0.018456666955842804,1745.0
c18177060,0.036334981637315286,3393.6666666666665
c18180656,0.05795089789190596,5387.0
c18180959,0.09135074173679188,8467.0
c18182036,0.03332393510887482,3116.0
c18193538,0.0028736878632775217,308.0
c18202747,0.04588683091871259,4274.5
c18229713,0.02851638182817154,2672.6666666666665
c18243509,0.10841936323414593,10041.0
c18249632,0.026242734449553225,2463.0
c18280875,0.003968942482866314,409.0
c18283948,0.0383924698533877,3583.4
c18287482,0.027238842964964247,2554.8571428571427
c18309180,0.007092044764466034,697.0
c18322627,0.03001648303981955,2811.0
c18324860,0.010659755356987943,1026.0
c18329538,0.07672204389693763,7118.0
c18337847,0.009380150949943608,908.0
c18341229,0.07084453890864927,6576.0
c18346710,0.021807495445475836,2054.0
c18363894,0.0504793094473844,4698.0
c18372823,0.030320117983863974,2839.0
c18387557,0.034228333477921404,3199.4
c18388595,0.013240652381365488,1264.0
c18393498,0.01931967699025476,1824.5833333333333
c18397513,0.012123709551487808,1161.0
c18436072,0.029051357681964086,2722.0
c18462302,0.012394812180098897,1186.0
c18465181,0.04658085364795697,4338.5
c18481735,0.05617788670078945,5223.5
c18486223,0.06275547435943232,5830.058823529412
c18486411,0.04527413897805153,4218.0
c18486468,0.010204302940921317,984.0
c18487097,0.034256528151296955,3202.0
c18491587,0.023032879326797952,2167.0
c18494752,0.013750325323154334,1311.0
c18518143,0.01153812787368786,1107.0
c18519875,0.008816257482432548,856.0
c18522546,0.009043983690465864,877.0
c18524460,0.01349006679968769,1287.0
c18525829,0.13868526069228768,12832.0
c18535582,0.0830983777218704,7706.0
c18538661,0.007254706341632688,712.0
c18544656,0.07106142101153813,6596.0
c18550077,0.03903877851999653,3643.0
c18576857,0.017366834388826233,1644.5
c18593928,0.18928385529626096,17498.0
c18606191,0.01956276568057604,1847.0
c18608521,0.07125119285156589,6613.5
c18616582,0.035232497614296865,3292.0
c18623285,0.053765073306150775,5001.0
c18624987,0.05064197102455106,4713.0
c18633917,0.025087837251669992,2356.5
c18638510,0.008545154853821462,831.0
c18638920,0.018962725195916835,1791.6666666666667
c18642138,0.04128350828489633,3850.0
c18645433,0.008653595905265897,841.0
c18650494,0.027433917691573627,2572.846153846154
c18660828,0.004912379630432894,496.0
c18661809,0.19164787021774962,17716.0
c18672371,0.022935282380497964,2158.0
c18675297,0.011711633555998956,1123.0
c18684587,0.01074650819814349,1034.0
c18686922,0.06129088227639455,5695.0
c18694554,0.03023336514270842,2831.0
c18695149,0.03590553935750092,3354.0652173913045
c18719974,0.02621381683583471,2460.3333333333335
c18723773,0.0019302507157109379,221.0
c18725459,0.006132341459182786,608.5
c18731556,0.123850524854689,11464.0
c18744244,0.02031100893554264,1916.0
c18747826,0.01698186865619849,1609.0
c18770699,0.029430901362019604,2757.0
c18782884,0.0743959833434545,6903.5
c18783597,0.025180735085740723,2365.0666666666666
c18792765,0.18476186345102802,17081.0
c18820536,0.035861455712674586,3350.0
c18825553,0.012004424394898933,1150.0
c18826929,0.009466903791099155,916.0
c18828930,0.05178060206471762,4818.0
c18835447,0.007016136028454932,690.0
c18844963,0.06518391602324976,6054.0
c18851636,0.010334432202654637,996.0
c18858159,0.015525660251087509,1474.7142857142858
c18862925,0.0810271536392817,7515.0
c18878453,0.015658887828576384,1487.0
c18910243,0.06709247852867181,6230.0
c18913936,0.014344582285069834,1365.8
c18920472,0.013197275960787715,1260.0
c18936573,0.018662704953587232,1764.0
c18960609,0.024739741476533357,2324.4
c18970496,0.03146200225557387,2944.3
c18971651,0.013898528093461726,1324.6666666666667
c19019366,0.030441210491310256,2850.1666666666665
c19022001,0.09280385182614731,8601.0
c19031676,0.04675058746760912,4354.152173913043
c19032056,0.12212631213672248,11305.0
c19032329,0.01864101674329834,1762.0
c19037618,0.01617398282293745,1534.5
c19038793,0.036067493710419014,3369.0
c19040506,0.0009434371475665799,130.0
c19043113,0.008295740435499261,808.0
c19049056,0.044265637199618284,4125.0
c19053241,0.10237919666869091,9484.0
c19055483,0.020235100199531536,1909.0
c19065211,0.06361152077730545,5909.0
c19068709,0.005313611520777305,533.0
c19077149,0.05699661663919493,5299.0
c19079264,0.009651253578554697,933.0
c19084519,0.14007330615077643,12960.0
c19091193,0.002689338075821981,291.0
c19102858,0.013327405222521035,1272.0
c19106464,0.03250520517046933,3040.5
c19116459,0.01024767936149909,988.0
c19119395,0.01327318469679882,1267.0
c19130202,0.034904076144208006,3261.714285714286
c19141357,0.03324991230419318,3109.1739130434785
c19141894,0.03874598768109656,3616.0
c19172213,0.005725687516266157,571.0
c19188715,0.04603322633816258,4288.0
c19216341,0.03180359156762384,2975.8
c19226921,0.037686880078655914,3518.3333333333335
c19239170,0.025856627232173433,2427.3947368421054
c19245962,0.04709594864231804,4386.0
c19254966,0.008675284115554785,843.0
c19278600,0.0022664179751886874,252.0
c19293452,0.010822416934154592,1041.0
c19301882,0.005671466990543941,566.0
c19303434,0.009954888522599114,961.0
c19303933,0.03059122061247506,2864.0
c19304835,0.019465168734276044,1838.0
c19315018,0.13920577773922096,12880.0
c19320112,0.015004626818194963,1426.6666666666667
c19327494,0.05877504988288367,5463.0
c19328241,0.019478181660449376,1839.2
c19333938,0.013804545848876549,1316.0
c19357509,0.09306411034961394,8625.0
c19359582,0.016038431508631906,1522.0
c19382484,0.007907521471328187,772.2
c19398318,0.0381537327078231,3561.3846153846152
c19405000,0.024826494317688907,2332.4
c19425428,0.011364622191376765,1091.0
c19434613,0.015127526676498654,1438.0
c19441773,0.11355946907261213,10515.0
c19442471,0.041903429628987014,3907.1666666666665
c19444476,0.009434371475665828,913.0
c19445171,0.059376063556466095,5518.423076923077
c19445640,0.018218096642665046,1723.0
c19450034,0.011418842717098985,1096.0
c19452361,0.009184957057343625,890.0
c19453313,0.024822156675631125,2332.0
c19463028,0.042226945432462915,3937.0
c19468151,0.026958445389086493,2529.0
c19473872,0.0457404354992626,4261.0
c19478719,0.00554133772881062,554.0
c19488930,0.001637459876810966,194.0
c19493236,0.02804285590353084,2629.0
c19496717,0.02203522165350915,2075.0
c19507338,0.04743211590179579,4417.0
c19515081,0.00704866834388826,693.0
c19515668,0.019736271362887133,1863.0
c19524939,0.05860154420057257,5447.0
c19534448,0.029333304415719616,2748.0
c19539384,0.02370521384575345,2229.0
c19542029,0.04126182007460744,3848.0
c19544295,0.06971675197362713,6472.0
c19552229,0.018526660725411488,1751.4545454545455
c19554038,0.021042129919228537,1983.421052631579
c19586473,0.016960180445909603,1607.0
c19587921,0.013544287325409906,1292.0
c19589635,0.13879370174373212,12842.0
c19609502,0.028097076429253055,2634.0
c19612123,0.0303526502992973,2842.0
c19613967,0.06947818166044938,6450.0
c19626391,0.03307452069055261,3093.0
c19638726,0.012882796911598856,1231.0
c19666591,0.03271666522078598,3060.0
c19667302,0.00851262253838813,828.0
c19671986,0.01343584627396547,1282.0
c19685117,0.01669992192244296,1583.0
c19685511,0.03678215522042218,3434.9032258064517
c19691999,0.004185824585755183,429.0
c19713562,0.011104363667910122,1067.0
c19714054,0.0007265550446777105,110.0
c19715165,0.060925468793951484,5661.30303030303
c19720415,0.007070356554177147,695.0
c19723323,0.014292530580376507,1361.0
c19727592,0.028118764639541945,2636.0
c19735566,0.0066365923483994085,655.0
c19736186,0.022660331843609813,2132.6451612903224
c19746886,0.012785199965298862,1222.0
c19752529,0.022230415546109137,2093.0
c19755880,0.01809881148607617,1712.0
c19755888,0.05317949162835083,4947.0
c19762897,0.021362887134553657,2013.0
c19764228,0.05978897371388913,5556.5
c19771828,0.023282293745120156,2190.0
c19775091,0.037867615164396635,3535.0
c19783680,0.0051726381538995374,520.0
c19784635,0.05746200948497731,5341.916666666667
c19784639,0.038051964951852174,3552.0
c19799652,0.006398022035221652,633.0
c19803721,0.0011820074607443404,152.0
c19818502,0.038095341372429946,3556.0
c19818823,0.06990110176108268,6489.0
c19825571,0.021651340331395853,2039.6
c19828340,0.019649518521731586,1855.0
c19835485,0.01514921488678754,1440.0
c19840897,0.011722477661143402,1124.0
c19841493,0.001106098724733234,145.0
c19844035,0.006040166565455019,600.0
c19847967,0.03059122061247506,2864.0
c19848144,0.03242697269764156,3033.285714285714
c19872359,0.11168343888262341,10342.0
c19882432,0.01427084237008762,1359.0
c19883821,0.0043484861629218335,444.0
c19896304,0.010540470200399062,1015.0
c19903070,0.028433243688730805,2665.0
c19909482,0.01960614210115381,1851.0
c19922552,0.021677366183742518,2042.0
c19926322,0.03464691593649692,3238.0
c19929479,0.0061160753014661215,607.0
c19938781,0.0054979613082328455,550.0
c19950018,0.032378690610450823,3028.8333333333335
c19967373,0.1707404354992626,15788.0
c19975733,0.005920881408866139,589.0
c19979800,0.056562852433417195,5259.0
c19981370,0.005009976576732887,505.0
c19989389,0.01265507070356554,1210.0
c19989913,0.036219311182441226,3383.0
c19993069,0.03207758595760678,3001.0666666666666
c19993334,0.028637926173332176,2683.875
c20003385,0.0716036262687603,6646.0
c20007464,0.008274052225210375,806.0
c20015607,0.02727907920065463,2558.5675675675675
c20021839,0.009271709898499174,898.0
c20026981,0.013121367224776612,1253.0
c20048591,0.031480437234319425,2946.0
c20055922,0.005552181833955061,555.0
c20063925,0.016569792660709636,1571.0
c20089816,0.012253838813221134,1173.0
c20090457,0.04707426043202915,4384.0
c20095211,0.012362279864665569,1183.0
c20099693,0.008621063589832565,838.0
c20104598,0.02919233104884185,2735.0
c20107890,0.02474624793962002,2325.0
c20112966,0.032903688897181246,3077.246575342466
c20119939,0.02313047627309794,2176.0
c20129862,0.013352708134524738,1274.3333333333333
c20139948,0.10685781209334605,9897.0
c20142876,0.012286371128654463,1176.0
c20150661,0.0005422052572221735,93.0
c20161861,0.029463433677452938,2760.0
c20180856,0.04178685549868425,3896.4166666666665
c20190300,0.009878979786588008,954.0
c20193360,0.03408302246898586,3186.0
c20194024,0.014129869003209852,1346.0
c20222230,0.007341459182788236,720.0
c20230607,0.005042508892166216,508.0
c20242083,0.053683742517567454,4993.5
c20257160,0.01608180792920968,1526.0
c20265174,0.0623752927908389,5795.0
c20272561,0.0031664787021774936,335.0
c20286446,0.023976316474364535,2254.0
c20298147,0.023163008588531275,2179.0
c20301440,0.025787282033486594,2421.0
c20305288,0.02609091697753101,2449.0
c20307053,0.011451375032532313,1099.0
c20308264,0.02396547236922009,2253.0
c20321219,0.08653595905265898,8023.0
c20321294,0.063698273618461,5917.0
c20325475,0.013132211329921054,1254.0
c20331225,0.009553656632254704,924.0
c20344527,0.030246619048996073,2832.222222222222
c20346971,0.01651557213498742,1566.0
c20352370,0.01897718400277609,1793.0
c20365151,0.015528758566843064,1475.0
c20372582,0.06902272924438276,6408.0
c20372677,0.012275527023510022,1175.0
c20385136,0.01953023336514271,1844.0
c20401500,0.039700268933807584,3704.0
c20409852,0.11474147653335648,10624.0
c20434848,0.011364622191376765,1091.0
c20438228,0.00781859980914375,764.0
c20449078,0.023553396373731238,2215.0
c20467136,0.040782355711435264,3803.785714285714
c20468659,0.013067146699054392,1248.0
c20483028,0.013067146699054392,1248.0
c20489386,0.046731586709464736,4352.4
c20490674,0.10502515832393511,9728.0
c20490812,0.01797459719078527,1700.5454545454545
c20492435,0.025234232671119978,2370.0
c20499247,0.007373991498221565,723.0
c20507220,0.0401286110870131,3743.5
c20517617,0.037918220988404035,3539.6666666666665
c20526718,0.015311876463954193,1455.0
c20527002,0.003730372169688558,387.0
c20539105,0.0593064110349614,5512.0
c20554372,0.04909126398889564,4570.0
c20570148,0.008772881061854775,852.0
c20595010,0.014108180792920966,1344.0
c20602858,0.06989025765593823,6488.0
c20610572,0.01982302420404268,1871.0
c20614015,0.011765854081721176,1128.0
c20614363,0.0328467944825193,3072.0
c20616100,0.006614904138110521,653.0
c20616687,0.008393337381799254,817.0
c20619292,0.04036898875104827,3765.6666666666665
c20630090,0.03745553916890779,3497.0
c20638687,0.02003990630693155,1891.0
c20643737,0.011115207773054568,1068.0
c20646253,0.13949856857812093,12907.0
c20653435,0.014639541944998698,1393.0
c20659258,0.029576821162822908,2770.4561403508774
c20679000,0.023520864058297907,2212.0
c20681051,0.01633122234753188,1549.0
c20681165,0.010399496833521298,1002.0
c20687583,0.017556606228853994,1662.0
c20698480,0.05127092912292878,4771.0
c20709073,0.025234232671119978,2370.0
c20720754,0.17288033891443277,15985.333333333334
c20732121,0.017187906653942917,1628.0
c20736829,0.007840288019432635,766.0
c20740175,0.03000563893467511,2810.0
c20742715,0.005454584887655072,546.0
c20747052,0.04615612619646626,4299.333333333333
c20777456,0.008555998958965905,832.0
c20787143,0.022335386483907343,2102.68
c20795137,0.015427546918828259,1465.6666666666667
c20798176,0.014211199791793182,1353.5
c20801462,0.03587229981781903,3351.0
c20808419,0.03436135450102657,3211.6666666666665
c20809427,0.009672941788843583,935.0
c20824930,0.0052377027847661985,526.0
c20836520,0.054773575084584025,5094.0
c20842249,0.014303374685520948,1362.0
c20842546,0.019570618308439258,1847.7241379310344
c20845907,0.015908302246898588,1510.0
c20850409,0.008957230849310315,869.0
c20850491,0.05436149908909516,5056.0
c20853167,0.03691333391168561,3447.0
c20857174,0.08962652901882537,8308.0
c20859225,0.004879847314999566,493.0
c20862965,0.0051726381538995374,520.0
c20863476,0.010085017784332436,973.0
c20866991,0.1068903444087794,9900.0
c20871650,0.034690292357074694,3242.0
c20876510,0.0017133686128220683,201.0
c20892833,0.0025158323935108853,275.0
c20915771,0.017187906653942917,1628.0
c20933108,0.028194673375553047,2643.0
c20946572,0.03991715103669645,3724.0
c20954504,0.005844972672855037,582.0
c20954783,0.043192070790318386,4026.0
c20977311,0.41563390467864747,38371.096153846156
c20980076,0.02041131690812874,1925.25
c20985300,0.11262687603018999,10429.0
c20989037,0.017865663225470632,1690.5
c20990278,0.07179882016136029,6664.0
c20993281,0.008924698533876983,866.0
c21003456,0.030367437715403362,2843.3636363636365
c21006230,0.07583282727509326,7036.0
c21006322,0.012622538388132213,1207.0
c21020383,0.012535785546976664,1199.0
c21033472,0.021944854110638786,2066.6666666666665
c21035135,0.018586796217576126,1757.0
c21041191,0.012112865446343367,1160.0
c21042460,0.0002602585234666433,67.0
c21077210,0.12896894248286633,11936.0
c21093549,0.0005747375726555019,96.0
c21095654,0.014954020994187559,1422.0
c21157076,0.028422399583586364,2664.0
c21157364,0.028471198056736362,2668.5
c21159192,0.0034592695410774693,362.0
c21166122,0.008968074954454756,870.0
c21173485,0.06732020473670514,6251.0
c21176367,0.026535525288453196,2490.0
c21180539,0.135074173679188,12499.0
c21184106,0.021774963130042506,2051.0
c21195046,0.025906567190075475,2432.0
c21198238,0.015219701570226424,1446.5
c21199798,0.026537237515581263,2490.157894736842
c21200355,0.01489980046846534,1417.0
c21200449,0.10949292964344583,10140.0
c21202882,0.05558688297041728,5169.0
c21207349,0.018218096642665046,1723.0
c21207496,0.009054827795610305,878.0
c21234215,0.1375900060726989,12731.0
c21235238,0.008349960961221481,813.0
c21256711,0.016060119718920796,1524.0
c21270108,0.02891735552553632,2709.6428571428573
c21275798,0.004662965212110697,473.0
c21299301,0.020896590613342588,1970.0
c21308311,0.03772819095539665,3522.1428571428573
c21309473,0.031049926260085018,2906.3
c21319720,0.016569792660709636,1571.0
c21323487,0.05187819901101761,4827.0
c21330143,0.027164483386830918,2548.0
c21340974,0.039580983777218706,3693.0
c21344560,0.03443003383360805,3218.0
c21376934,0.008111390648043724,791.0
c21378808,0.016602324976142967,1574.0
c21379307,0.024952285937364448,2344.0
c21379440,0.055874251756745034,5195.5
c21381213,0.010963390301032359,1054.0
c21384554,0.018922963477053877,1788.0
c21384814,0.017987659408345624,1701.75
c21395489,0.009043983690465864,877.0
c21402743,0.010952546195887914,1053.0
c21421786,0.028105613277983794,2634.7872340425533
c21425736,0.014747982996443133,1403.0
c21431171,0.024475145311008938,2300.0
c21437641,0.045430294092131514,4232.4
c21445030,0.02227379196668691,2097.0
c21449310,0.0769172377895376,7136.0
c21463108,0.05313611520777305,4943.0
c21473991,0.010497093779821288,1011.0
c21495108,0.023613038952025676,2220.5
c21501463,0.008046326017177063,785.0
c21504570,0.010106705994621323,975.0
c21508631,0.00414244816517741,425.0
c21509467,0.013565975535698792,1294.0
c21526996,0.015098937672026939,1435.3636363636363
c21531452,0.010703131777565716,1030.0
c21533164,0.02473540383447558,2324.0
c21557374,0.08635703131777565,8006.5
c21563974,0.008501778433243689,827.0
c21575438,0.023640149214886788,2223.0
c21576077,0.009119892426476966,884.0
c21582961,0.018706081374165004,1768.0
c21589708,0.018337381799253927,1734.0
c21590620,0.033809751019345885,3160.8
c21590709,0.012915329227032184,1234.0
c21593352,0.01006332957404355,971.0
c21596323,0.09849700702698015,9126.0
c21603855,0.01470460657586536,1399.0
c21604969,0.018847054741042767,1781.0
c21609508,0.07024269107313265,6520.5
c21609641,0.016146872560076343,1532.0
c21609731,0.024572742257308926,2309.0
c21611865,0.10605534831265725,9823.0
c21624136,0.013034614383621064,1245.0
c21626424,0.06133425869697233,5699.0
c21634803,0.13760085017784332,12732.0
c21650924,0.03279572224538741,3067.2903225806454
c21664180,0.009043983690465864,877.0
c21664429,0.013537057921980275,1291.3333333333333
c21669635,0.05603691333391169,5210.5
c21673736,0.006907694977010497,680.0
c21693766,0.023520864058297907,2212.0
c21711052,0.03652294612648564,3411.0
c21729247,0.003958098377721869,408.0
c21733258,0.016277001821809665,1544.0
c21744004,0.01766070963824065,1671.6
c21744082,0.021842919522281026,2057.266666666667
c21756597,0.02173158670946473,2047.0
c21761387,0.009770538735143573,944.0
c21764629,0.013289450854515484,1268.5
c21771844,0.01461785373470981,1391.0
c21788678,0.019905359076435678,1878.5925925925926
c21799562,0.031794916283508286,2975.0
c21807144,0.013750325323154334,1311.0
c21811639,0.01909646915936497,1804.0
c21849925,0.00957534484254359,926.0
c21864569,0.04436323414591828,4134.0
c21874371,0.14189511581504297,13128.0
c21876514,0.0943762470720916,8746.0
c21881381,0.007536653075388218,738.0
c21888231,0.02128697839854255,2006.0
c21900074,0.12166001561551142,11262.0
c21903389,0.0424109212852583,3953.9655172413795
c21903687,0.016754142448165178,1588.0
c21913722,0.0452416066626182,4215.0
c21923806,0.008241519909777046,803.0
c21931186,0.006560683612388306,648.0
c21969114,0.02100503166478702,1980.0
c21971753,0.014064804372343191,1340.0
c21982849,0.031935889650386046,2988.0
c21985936,0.039364101674329834,3673.0
c21996631,0.015452849830831958,1468.0
c21997665,0.02716990543940314,2548.5
c21998462,0.017933438882623404,1696.75
c22001959,0.03406946733755531,3184.75
c22002562,0.025917411295219916,2433.0
c22005502,0.03335285272259333,3118.6666666666665
c22012237,0.04737259941774721,4411.511627906977
c22033387,0.0054979613082328455,550.0
c22041532,0.05102151470460657,4748.0
c22047512,0.04452589572308493,4149.0
c22049974,0.031162343483415747,2916.6666666666665
c22052761,0.024073913420664526,2263.0
c22063618,0.022826841329053525,2148.0
c22063995,0.01483473583759868,1411.0
c22064706,0.0026134293398108787,284.0
c22072145,0.03084063503079726,2887.0
c22073331,0.020853214192764813,1966.0
c22084207,0.004467771319510714,455.0
c22096347,0.014612431682137588,1390.5
c22100870,0.025212544460831092,2368.0
c22112771,0.030298429773575088,2837.0
c22121281,0.03724543463173419,3477.625
c22138551,0.020887102021341197,1969.125
c22149102,0.00688600676672161,678.0
