client_id,transaction_count,frequency_score
c23128607,5,0.010178117048346055
c78071016,5,0.010178117048346055
c30341224,5,0.010178117048346055
c23838160,5,0.010178117048346055
c82669854,5,0.010178117048346055
c27355206,5,0.010178117048346055
c16446377,5,0.010178117048346055
c24284903,5,0.010178117048346055
c27184904,5,0.010178117048346055
c87954455,5,0.010178117048346055
c30585938,5,0.010178117048346055
c18913936,5,0.010178117048346055
c31709021,5,0.010178117048346055
c36743506,5,0.010178117048346055
c95544587,5,0.010178117048346055
c45408768,5,0.010178117048346055
c67220209,5,0.010178117048346055
c45154231,5,0.010178117048346055
c67378732,5,0.010178117048346055
c97704796,5,0.010178117048346055
c01387757,5,0.010178117048346055
c99046066,5,0.010178117048346055
c44835899,5,0.010178117048346055
c36541732,5,0.010178117048346055
c03195987,5,0.010178117048346055
c44537754,5,0.010178117048346055
c10133402,5,0.010178117048346055
c36825897,5,0.010178117048346055
c43846221,5,0.010178117048346055
c10091176,5,0.010178117048346055
c44442104,5,0.010178117048346055
c73238124,5,0.010178117048346055
c03084576,5,0.010178117048346055
c09977870,5,0.010178117048346055
c60259279,5,0.010178117048346055
c37288994,5,0.010178117048346055
c52169109,5,0.010178117048346055
c98789290,5,0.010178117048346055
c03032105,5,0.010178117048346055
c95044835,5,0.010178117048346055
c44008401,5,0.010178117048346055
c68256936,5,0.010178117048346055
c59858156,5,0.010178117048346055
c92233460,5,0.010178117048346055
c01243980,5,0.010178117048346055
c62759150,5,0.010178117048346055
c65907802,5,0.010178117048346055
c50523537,5,0.010178117048346055
c46992611,5,0.010178117048346055
c74834306,5,0.010178117048346055
c50735192,5,0.010178117048346055
c10841875,5,0.010178117048346055
c66251889,5,0.010178117048346055
c35408430,5,0.010178117048346055
c35504099,5,0.010178117048346055
c50995203,5,0.010178117048346055
c91903368,5,0.010178117048346055
c46133549,5,0.010178117048346055
c99230168,5,0.010178117048346055
c66495511,5,0.010178117048346055
c46036284,5,0.010178117048346055
c74258105,5,0.010178117048346055
c10569164,5,0.010178117048346055
c45799379,5,0.010178117048346055
c05741277,5,0.010178117048346055
c35957539,5,0.010178117048346055
c45753901,5,0.010178117048346055
c05763783,5,0.010178117048346055
c45607082,5,0.010178117048346055
c95588168,5,0.010178117048346055
c36233086,5,0.010178117048346055
c03415716,5,0.010178117048346055
c01176444,5,0.010178117048346055
c37849597,5,0.010178117048346055
c94822624,5,0.010178117048346055
c56227761,5,0.010178117048346055
c40268440,5,0.010178117048346055
c42503120,5,0.010178117048346055
c07538329,5,0.010178117048346055
c71077176,5,0.010178117048346055
c93496667,5,0.010178117048346055
c98138357,5,0.010178117048346055
c40068208,5,0.010178117048346055
c61146889,5,0.010178117048346055
c69507740,5,0.010178117048346055
c40113600,5,0.010178117048346055
c40128388,5,0.010178117048346055
c40211295,5,0.010178117048346055
c41947379,5,0.010178117048346055
c94181501,5,0.010178117048346055
c40392010,5,0.010178117048346055
c06919299,5,0.010178117048346055
c40432644,5,0.010178117048346055
c02405918,5,0.010178117048346055
c93697692,5,0.010178117048346055
c08441781,5,0.010178117048346055
c61298368,5,0.010178117048346055
c70484442,5,0.010178117048346055
c02517306,5,0.010178117048346055
c53302913,5,0.010178117048346055
c08231893,5,0.010178117048346055
c53270271,5,0.010178117048346055
c41330166,5,0.010178117048346055
c93907655,5,0.010178117048346055
c70209589,5,0.010178117048346055
c42670090,5,0.010178117048346055
c61098862,5,0.010178117048346055
c93353236,5,0.010178117048346055
c52665644,5,0.010178117048346055
c94816594,5,0.010178117048346055
c09526726,5,0.010178117048346055
c37905650,5,0.010178117048346055
c43673859,5,0.010178117048346055
c68443884,5,0.010178117048346055
c52421046,5,0.010178117048346055
c38278766,5,0.010178117048346055
c98716738,5,0.010178117048346055
c68454739,5,0.010178117048346055
c09279114,5,0.010178117048346055
c07043913,5,0.010178117048346055
c43488171,5,0.010178117048346055
c72107648,5,0.010178117048346055
c43487069,5,0.010178117048346055
c09127110,5,0.010178117048346055
c09109416,5,0.010178117048346055
c43350734,5,0.010178117048346055
c68661577,5,0.010178117048346055
c53830940,5,0.010178117048346055
c68689901,5,0.010178117048346055
c39120379,5,0.010178117048346055
c02667553,5,0.010178117048346055
c71700931,5,0.010178117048346055
c02119821,5,0.010178117048346055
c61029710,5,0.010178117048346055
c98455780,5,0.010178117048346055
c52650788,5,0.010178117048346055
c50511257,5,0.010178117048346055
c70176572,5,0.010178117048346055
c48209679,5,0.010178117048346055
c34314813,5,0.010178117048346055
c64548718,5,0.010178117048346055
c49710634,5,0.010178117048346055
c04824109,5,0.010178117048346055
c97035865,5,0.010178117048346055
c04843924,5,0.010178117048346055
c00553254,5,0.010178117048346055
c91280999,5,0.010178117048346055
c47602933,5,0.010178117048346055
c50298532,5,0.010178117048346055
c91248524,5,0.010178117048346055
c75327418,5,0.010178117048346055
c04020369,5,0.010178117048346055
c91429882,5,0.010178117048346055
c96344468,5,0.010178117048346055
c34448537,5,0.010178117048346055
c32209231,5,0.010178117048346055
c64481854,5,0.010178117048346055
c65551649,5,0.010178117048346055
c11601400,5,0.010178117048346055
c11629640,5,0.010178117048346055
c49251356,5,0.010178117048346055
c99902751,5,0.010178117048346055
c63694719,5,0.010178117048346055
c00393920,5,0.010178117048346055
c90950169,5,0.010178117048346055
c48580632,5,0.010178117048346055
c33219523,5,0.010178117048346055
c57146412,5,0.010178117048346055
c33306888,5,0.010178117048346055
c32733231,5,0.010178117048346055
c64732310,5,0.010178117048346055
c32420721,5,0.010178117048346055
c12052079,5,0.010178117048346055
c49878790,5,0.010178117048346055
c63858346,5,0.010178117048346055
c48782268,5,0.010178117048346055
c32558022,5,0.010178117048346055
c91165311,5,0.010178117048346055
c75928459,5,0.010178117048346055
c99915206,5,0.010178117048346055
c12248539,5,0.010178117048346055
c32281725,5,0.010178117048346055
c11218254,5,0.010178117048346055
c04024958,5,0.010178117048346055
c64129277,5,0.010178117048346055
c04124402,5,0.010178117048346055
c49494628,5,0.010178117048346055
c49570295,5,0.010178117048346055
c58847158,5,0.010178117048346055
c31953410,5,0.010178117048346055
c31904764,5,0.010178117048346055
c58932366,5,0.010178117048346055
c58135176,5,0.010178117048346055
c00108395,5,0.010178117048346055
c49604238,5,0.010178117048346055
c96139561,5,0.010178117048346055
c00089184,5,0.010178117048346055
c11123386,5,0.010178117048346055
c03666139,5,0.010178117048346055
c04038598,5,0.010178117048346055
c31984074,5,0.010178117048346055
c34598052,5,0.010178117048346055
c34617104,5,0.010178117048346055
c64312785,5,0.010178117048346055
c56889632,5,0.010178117048346055
c12254224,5,0.010178117048346055
c75173133,5,0.010178117048346055
c64272658,5,0.010178117048346055
c64244405,4,0.007633587786259542
c94696999,4,0.007633587786259542
c41519007,4,0.007633587786259542
c98179639,4,0.007633587786259542
c87679783,4,0.007633587786259542
c68629826,4,0.007633587786259542
c22001959,4,0.007633587786259542
c80112789,4,0.007633587786259542
c07154112,4,0.007633587786259542
c17673862,4,0.007633587786259542
c02770094,4,0.007633587786259542
c48847769,4,0.007633587786259542
c88419070,4,0.007633587786259542
c41319816,4,0.007633587786259542
c08045584,4,0.007633587786259542
c96849306,4,0.007633587786259542
c42213767,4,0.007633587786259542
c23724318,4,0.007633587786259542
c87717299,4,0.007633587786259542
c84072814,4,0.007633587786259542
c43571326,4,0.007633587786259542
c69539984,4,0.007633587786259542
c23238752,4,0.007633587786259542
c61674008,4,0.007633587786259542
c02504130,4,0.007633587786259542
c43010742,4,0.007633587786259542
c04040932,4,0.007633587786259542
c42700048,4,0.007633587786259542
c42702494,4,0.007633587786259542
c82936061,4,0.007633587786259542
c53212424,4,0.007633587786259542
c86991849,4,0.007633587786259542
c52429563,4,0.007633587786259542
c42743940,4,0.007633587786259542
c07572837,4,0.007633587786259542
c42747940,4,0.007633587786259542
c61663101,4,0.007633587786259542
c26449522,4,0.007633587786259542
c61581811,4,0.007633587786259542
c04003122,4,0.007633587786259542
c94131415,4,0.007633587786259542
c64586589,4,0.007633587786259542
c26361513,4,0.007633587786259542
c23230642,4,0.007633587786259542
c48927109,4,0.007633587786259542
c42876734,4,0.007633587786259542
c83970386,4,0.007633587786259542
c69012851,4,0.007633587786259542
c69608714,4,0.007633587786259542
c26250509,4,0.007633587786259542
c23092743,4,0.007633587786259542
c64814891,4,0.007633587786259542
c47082537,4,0.007633587786259542
c48565256,4,0.007633587786259542
c82300573,4,0.007633587786259542
c82304156,4,0.007633587786259542
c97577718,4,0.007633587786259542
c51076786,4,0.007633587786259542
c16341197,4,0.007633587786259542
c16341234,4,0.007633587786259542
c16005177,4,0.007633587786259542
c25109675,4,0.007633587786259542
c47461415,4,0.007633587786259542
c70154651,4,0.007633587786259542
c50374569,4,0.007633587786259542
c50352890,4,0.007633587786259542
c51199288,4,0.007633587786259542
c24308596,4,0.007633587786259542
c16417379,4,0.007633587786259542
c67020964,4,0.007633587786259542
c22717607,4,0.007633587786259542
c83581551,4,0.007633587786259542
c45313871,4,0.007633587786259542
c81471486,4,0.007633587786259542
c66477614,4,0.007633587786259542
c95739298,4,0.007633587786259542
c64874748,4,0.007633587786259542
c16305972,4,0.007633587786259542
c24539598,4,0.007633587786259542
c50582007,4,0.007633587786259542
c46917039,4,0.007633587786259542
c46906737,4,0.007633587786259542
c24469917,4,0.007633587786259542
c66011583,4,0.007633587786259542
c22517387,4,0.007633587786259542
c46589895,4,0.007633587786259542
c82115479,4,0.007633587786259542
c22502383,4,0.007633587786259542
c81869860,4,0.007633587786259542
c63004477,4,0.007633587786259542
c03673257,4,0.007633587786259542
c95771818,4,0.007633587786259542
c47389918,4,0.007633587786259542
c05125865,4,0.007633587786259542
c95749259,4,0.007633587786259542
c83568017,4,0.007633587786259542
c47411410,4,0.007633587786259542
c67237773,4,0.007633587786259542
c67238314,4,0.007633587786259542
c47716648,4,0.007633587786259542
c04879564,4,0.007633587786259542
c65232943,4,0.007633587786259542
c04677837,4,0.007633587786259542
c65179273,4,0.007633587786259542
c97934049,4,0.007633587786259542
c44111138,4,0.007633587786259542
c31691739,4,0.007633587786259542
c95026718,4,0.007633587786259542
c94979722,4,0.007633587786259542
c50160402,4,0.007633587786259542
c05208849,4,0.007633587786259542
c52252180,4,0.007633587786259542
c48258138,4,0.007633587786259542
c43906993,4,0.007633587786259542
c64978387,4,0.007633587786259542
c06992835,4,0.007633587786259542
c96759408,4,0.007633587786259542
c52354851,4,0.007633587786259542
c82673058,4,0.007633587786259542
c94797975,4,0.007633587786259542
c44147165,4,0.007633587786259542
c82627662,4,0.007633587786259542
c52086760,4,0.007633587786259542
c97808716,4,0.007633587786259542
c47781928,4,0.007633587786259542
c06182511,4,0.007633587786259542
c44756484,4,0.007633587786259542
c51644556,4,0.007633587786259542
c15774450,4,0.007633587786259542
c04798536,4,0.007633587786259542
c25507491,4,0.007633587786259542
c15756143,4,0.007633587786259542
c24034876,4,0.007633587786259542
c82624698,4,0.007633587786259542
c51958628,4,0.007633587786259542
c44507746,4,0.007633587786259542
c97816138,4,0.007633587786259542
c67797074,4,0.007633587786259542
c47896293,4,0.007633587786259542
c17430866,4,0.007633587786259542
c63560684,4,0.007633587786259542
c47950880,4,0.007633587786259542
c66825242,4,0.007633587786259542
c98366087,4,0.007633587786259542
c53273190,4,0.007633587786259542
c55804116,4,0.007633587786259542
c74423598,4,0.007633587786259542
c59601761,4,0.007633587786259542
c74424326,4,0.007633587786259542
c29635584,4,0.007633587786259542
c91874758,4,0.007633587786259542
c74560669,4,0.007633587786259542
c55739617,4,0.007633587786259542
c99322287,4,0.007633587786259542
c10834839,4,0.007633587786259542
c74738504,4,0.007633587786259542
c29818345,4,0.007633587786259542
c56003118,4,0.007633587786259542
c13324043,4,0.007633587786259542
c10925387,4,0.007633587786259542
c35071177,4,0.007633587786259542
c56010384,4,0.007633587786259542
c34992412,4,0.007633587786259542
c11011732,4,0.007633587786259542
c89932808,4,0.007633587786259542
c11135216,4,0.007633587786259542
c11160629,4,0.007633587786259542
c13357127,4,0.007633587786259542
c56783111,4,0.007633587786259542
c11166871,4,0.007633587786259542
c91978910,4,0.007633587786259542
c55623632,4,0.007633587786259542
c78469391,4,0.007633587786259542
c55616333,4,0.007633587786259542
c13917889,4,0.007633587786259542
c73693035,4,0.007633587786259542
c55056619,4,0.007633587786259542
c55078634,4,0.007633587786259542
c55194928,4,0.007633587786259542
c55228324,4,0.007633587786259542
c29255809,4,0.007633587786259542
c36436430,4,0.007633587786259542
c85029665,4,0.007633587786259542
c36376123,4,0.007633587786259542
c10349781,4,0.007633587786259542
c20305288,4,0.007633587786259542
c13784888,4,0.007633587786259542
c10359464,4,0.007633587786259542
c10410722,4,0.007633587786259542
c78531583,4,0.007633587786259542
c27231406,4,0.007633587786259542
c59671216,4,0.007633587786259542
c74109105,4,0.007633587786259542
c10494890,4,0.007633587786259542
c35923097,4,0.007633587786259542
c78498558,4,0.007633587786259542
c29493091,4,0.007633587786259542
c58791443,4,0.007633587786259542
c13301463,4,0.007633587786259542
c73652462,4,0.007633587786259542
c99921868,4,0.007633587786259542
c76403321,4,0.007633587786259542
c76502237,4,0.007633587786259542
c76579951,4,0.007633587786259542
c30982369,4,0.007633587786259542
c31075435,4,0.007633587786259542
c32549886,4,0.007633587786259542
c77599805,4,0.007633587786259542
c90416416,4,0.007633587786259542
c32392328,4,0.007633587786259542
c12739063,4,0.007633587786259542
c12178162,4,0.007633587786259542
c57669512,4,0.007633587786259542
c34522907,4,0.007633587786259542
c32203987,4,0.007633587786259542
c90786484,4,0.007633587786259542
c31377272,4,0.007633587786259542
c12292099,4,0.007633587786259542
c32009584,4,0.007633587786259542
c86100991,4,0.007633587786259542
c57789615,4,0.007633587786259542
c31511545,4,0.007633587786259542
c12410956,4,0.007633587786259542
c86314229,4,0.007633587786259542
c57957036,4,0.007633587786259542
c33080344,4,0.007633587786259542
c57571434,4,0.007633587786259542
c90974371,4,0.007633587786259542
c90981705,4,0.007633587786259542
c91502825,4,0.007633587786259542
c13244537,4,0.007633587786259542
c13229810,4,0.007633587786259542
c34389724,4,0.007633587786259542
c90110518,4,0.007633587786259542
c00578452,4,0.007633587786259542
c34047824,4,0.007633587786259542
c57068630,4,0.007633587786259542
c11600196,4,0.007633587786259542
c30522701,4,0.007633587786259542
c75892177,4,0.007633587786259542
c33601977,4,0.007633587786259542
c33546127,4,0.007633587786259542
c30600288,4,0.007633587786259542
c11686930,4,0.007633587786259542
c13061792,4,0.007633587786259542
c30638829,4,0.007633587786259542
c30657723,4,0.007633587786259542
c57184111,4,0.007633587786259542
c57220488,4,0.007633587786259542
c30766385,4,0.007633587786259542
c30785050,4,0.007633587786259542
c58359428,4,0.007633587786259542
c73656716,4,0.007633587786259542
c83114566,4,0.007633587786259542
c27574073,4,0.007633587786259542
c21384814,4,0.007633587786259542
c14650075,4,0.007633587786259542
c60847954,4,0.007633587786259542
c71035833,4,0.007633587786259542
c93079715,4,0.007633587786259542
c01927248,4,0.007633587786259542
c09289229,4,0.007633587786259542
c98700561,4,0.007633587786259542
c72298383,4,0.007633587786259542
c84710314,4,0.007633587786259542
c09438035,4,0.007633587786259542
c08656622,4,0.007633587786259542
c40056199,4,0.007633587786259542
c93314895,4,0.007633587786259542
c09528148,4,0.007633587786259542
c92926609,4,0.007633587786259542
c28595592,4,0.007633587786259542
c37856941,4,0.007633587786259542
c53608924,4,0.007633587786259542
c39929031,4,0.007633587786259542
c38606386,4,0.007633587786259542
c79313780,4,0.007633587786259542
c71514341,4,0.007633587786259542
c89145154,4,0.007633587786259542
c93394984,4,0.007633587786259542
c71674729,4,0.007633587786259542
c09027071,4,0.007633587786259542
c09045666,4,0.007633587786259542
c39739010,4,0.007633587786259542
c53666216,4,0.007633587786259542
c08776588,4,0.007633587786259542
c39790692,4,0.007633587786259542
c09077731,4,0.007633587786259542
c71992134,4,0.007633587786259542
c60142819,4,0.007633587786259542
c89190490,4,0.007633587786259542
c20980076,4,0.007633587786259542
c98635787,4,0.007633587786259542
c79573333,4,0.007633587786259542
c84526148,4,0.007633587786259542
c86913295,4,0.007633587786259542
c92867753,4,0.007633587786259542
c14038556,4,0.007633587786259542
c92709261,4,0.007633587786259542
c08262204,4,0.007633587786259542
c54322614,4,0.007633587786259542
c92777131,4,0.007633587786259542
c14103687,4,0.007633587786259542
c93811516,4,0.007633587786259542
c14864918,4,0.007633587786259542
c40957904,4,0.007633587786259542
c84212066,4,0.007633587786259542
c20630090,4,0.007633587786259542
c61245107,4,0.007633587786259542
c92848951,4,0.007633587786259542
c09675037,4,0.007633587786259542
c92708610,4,0.007633587786259542
c93895743,4,0.007633587786259542
c92886932,4,0.007633587786259542
c37760905,4,0.007633587786259542
c98891665,4,0.007633587786259542
c73341990,4,0.007633587786259542
c73461370,4,0.007633587786259542
c18971651,3,0.0050890585241730275
c61063589,3,0.0050890585241730275
c57139563,3,0.0050890585241730275
c57086582,3,0.0050890585241730275
c53281143,3,0.0050890585241730275
c57119411,3,0.0050890585241730275
c61064914,3,0.0050890585241730275
c50186887,3,0.0050890585241730275
c52731148,3,0.0050890585241730275
c23016411,3,0.0050890585241730275
c84181153,3,0.0050890585241730275
c53637990,3,0.0050890585241730275
c57853633,3,0.0050890585241730275
c57779974,3,0.0050890585241730275
c58552694,3,0.0050890585241730275
c50101188,3,0.0050890585241730275
c63894623,3,0.0050890585241730275
c53567641,3,0.0050890585241730275
c21664429,3,0.0050890585241730275
c58284753,3,0.0050890585241730275
c23041058,3,0.0050890585241730275
c63831962,3,0.0050890585241730275
c53154542,3,0.0050890585241730275
c58307020,3,0.0050890585241730275
c19226921,3,0.0050890585241730275
c84088310,3,0.0050890585241730275
c61149902,3,0.0050890585241730275
c19320112,3,0.0050890585241730275
c21626424,3,0.0050890585241730275
c53515125,3,0.0050890585241730275
c61409729,3,0.0050890585241730275
c52996433,3,0.0050890585241730275
c84093412,3,0.0050890585241730275
c21319720,3,0.0050890585241730275
c57728298,3,0.0050890585241730275
c52762435,3,0.0050890585241730275
c50023079,3,0.0050890585241730275
c62421211,3,0.0050890585241730275
c53900743,3,0.0050890585241730275
c84002489,3,0.0050890585241730275
c20720754,3,0.0050890585241730275
c54270549,3,0.0050890585241730275
c55640688,3,0.0050890585241730275
c20795137,3,0.0050890585241730275
c61992739,3,0.0050890585241730275
c85249123,3,0.0050890585241730275
c62064037,3,0.0050890585241730275
c20747052,3,0.0050890585241730275
c52240707,3,0.0050890585241730275
c55551329,3,0.0050890585241730275
c55478930,3,0.0050890585241730275
c83578686,3,0.0050890585241730275
c52235802,3,0.0050890585241730275
c54402430,3,0.0050890585241730275
c59698408,3,0.0050890585241730275
c53786504,3,0.0050890585241730275
c54438117,3,0.0050890585241730275
c55311875,3,0.0050890585241730275
c62715515,3,0.0050890585241730275
c60223611,3,0.0050890585241730275
c51970627,3,0.0050890585241730275
c51408667,3,0.0050890585241730275
c51424908,3,0.0050890585241730275
c20619292,3,0.0050890585241730275
c22330077,3,0.0050890585241730275
c51582764,3,0.0050890585241730275
c60127982,3,0.0050890585241730275
c20517617,3,0.0050890585241730275
c84850914,3,0.0050890585241730275
c22476355,3,0.0050890585241730275
c55680195,3,0.0050890585241730275
c20808419,3,0.0050890585241730275
c60673694,3,0.0050890585241730275
c85755272,3,0.0050890585241730275
c83303187,3,0.0050890585241730275
c85709286,3,0.0050890585241730275
c50315387,3,0.0050890585241730275
c58598846,3,0.0050890585241730275
c58681968,3,0.0050890585241730275
c60982925,3,0.0050890585241730275
c50446409,3,0.0050890585241730275
c56891194,3,0.0050890585241730275
c52604136,3,0.0050890585241730275
c56767506,3,0.0050890585241730275
c60891427,3,0.0050890585241730275
c22628698,3,0.0050890585241730275
c58891172,3,0.0050890585241730275
c85543047,3,0.0050890585241730275
c56568189,3,0.0050890585241730275
c58976707,3,0.0050890585241730275
c56408662,3,0.0050890585241730275
c59184329,3,0.0050890585241730275
c56117553,3,0.0050890585241730275
c63213242,3,0.0050890585241730275
c61786330,3,0.0050890585241730275
c59281452,3,0.0050890585241730275
c50564594,3,0.0050890585241730275
c50709807,3,0.0050890585241730275
c22049974,3,0.0050890585241730275
c22495909,3,0.0050890585241730275
c20129862,3,0.0050890585241730275
c25757564,3,0.0050890585241730275
c49614440,3,0.0050890585241730275
c37482747,3,0.0050890585241730275
c78776691,3,0.0050890585241730275
c37099523,3,0.0050890585241730275
c37069483,3,0.0050890585241730275
c37066121,3,0.0050890585241730275
c73545412,3,0.0050890585241730275
c36593057,3,0.0050890585241730275
c78720395,3,0.0050890585241730275
c78687760,3,0.0050890585241730275
c73714549,3,0.0050890585241730275
c36512076,3,0.0050890585241730275
c73764182,3,0.0050890585241730275
c78655447,3,0.0050890585241730275
c78649683,3,0.0050890585241730275
c36463296,3,0.0050890585241730275
c36408182,3,0.0050890585241730275
c73901243,3,0.0050890585241730275
c78593940,3,0.0050890585241730275
c73908245,3,0.0050890585241730275
c78570645,3,0.0050890585241730275
c73930302,3,0.0050890585241730275
c36240198,3,0.0050890585241730275
c36155695,3,0.0050890585241730275
c74090553,3,0.0050890585241730275
c35980772,3,0.0050890585241730275
c35965138,3,0.0050890585241730275
c29508838,3,0.0050890585241730275
c35873593,3,0.0050890585241730275
c37202602,3,0.0050890585241730275
c37503672,3,0.0050890585241730275
c29615750,3,0.0050890585241730275
c73031877,3,0.0050890585241730275
c71198866,3,0.0050890585241730275
c71206085,3,0.0050890585241730275
c79430966,3,0.0050890585241730275
c39397758,3,0.0050890585241730275
c39389164,3,0.0050890585241730275
c27899443,3,0.0050890585241730275
c71506819,3,0.0050890585241730275
c39352842,3,0.0050890585241730275
c71645067,3,0.0050890585241730275
c71863657,3,0.0050890585241730275
c28107316,3,0.0050890585241730275
c28133695,3,0.0050890585241730275
c72045364,3,0.0050890585241730275
c38614437,3,0.0050890585241730275
c28250458,3,0.0050890585241730275
c38600386,3,0.0050890585241730275
c38422360,3,0.0050890585241730275
c72266817,3,0.0050890585241730275
c72294796,3,0.0050890585241730275
c38200014,3,0.0050890585241730275
c72730521,3,0.0050890585241730275
c79107190,3,0.0050890585241730275
c28496348,3,0.0050890585241730275
c78956396,3,0.0050890585241730275
c72780703,3,0.0050890585241730275
c78894728,3,0.0050890585241730275
c78885441,3,0.0050890585241730275
c74332215,3,0.0050890585241730275
c29630056,3,0.0050890585241730275
c71105382,3,0.0050890585241730275
c33647047,3,0.0050890585241730275
c30647152,3,0.0050890585241730275
c33320919,3,0.0050890585241730275
c76207671,3,0.0050890585241730275
c33260253,3,0.0050890585241730275
c30740929,3,0.0050890585241730275
c33171669,3,0.0050890585241730275
c33119469,3,0.0050890585241730275
c33113812,3,0.0050890585241730275
c32955654,3,0.0050890585241730275
c77720416,3,0.0050890585241730275
c30981408,3,0.0050890585241730275
c31027203,3,0.0050890585241730275
c31167494,3,0.0050890585241730275
c32319804,3,0.0050890585241730275
c77532086,3,0.0050890585241730275
c77468815,3,0.0050890585241730275
c31399477,3,0.0050890585241730275
c32124907,3,0.0050890585241730275
c77350601,3,0.0050890585241730275
c31999343,3,0.0050890585241730275
c77032699,3,0.0050890585241730275
c77300296,3,0.0050890585241730275
c31922623,3,0.0050890585241730275
c31889377,3,0.0050890585241730275
c77116952,3,0.0050890585241730275
c77209777,3,0.0050890585241730275
c31826470,3,0.0050890585241730275
c33343908,3,0.0050890585241730275
c33811585,3,0.0050890585241730275
c74511737,3,0.0050890585241730275
c33836297,3,0.0050890585241730275
c74659990,3,0.0050890585241730275
c35395248,3,0.0050890585241730275
c74727516,3,0.0050890585241730275
c35254845,3,0.0050890585241730275
c29885049,3,0.0050890585241730275
c74916390,3,0.0050890585241730275
c29943581,3,0.0050890585241730275
c75007049,3,0.0050890585241730275
c75007282,3,0.0050890585241730275
c75045243,3,0.0050890585241730275
c34822580,3,0.0050890585241730275
c75092332,3,0.0050890585241730275
c30010086,3,0.0050890585241730275
c34692694,3,0.0050890585241730275
c78193550,3,0.0050890585241730275
c78187620,3,0.0050890585241730275
c78178925,3,0.0050890585241730275
c30154651,3,0.0050890585241730275
c30158256,3,0.0050890585241730275
c34634252,3,0.0050890585241730275
c30174340,3,0.0050890585241730275
c30181916,3,0.0050890585241730275
c34463385,3,0.0050890585241730275
c78087904,3,0.0050890585241730275
c30350538,3,0.0050890585241730275
c34051820,3,0.0050890585241730275
c30389547,3,0.0050890585241730275
c39914468,3,0.0050890585241730275
c39972688,3,0.0050890585241730275
c49503142,3,0.0050890585241730275
c82081607,3,0.0050890585241730275
c46935906,3,0.0050890585241730275
c46883975,3,0.0050890585241730275
c46852064,3,0.0050890585241730275
c46612007,3,0.0050890585241730275
c46455758,3,0.0050890585241730275
c46450713,3,0.0050890585241730275
c66219941,3,0.0050890585241730275
c46378401,3,0.0050890585241730275
c46246757,3,0.0050890585241730275
c46168365,3,0.0050890585241730275
c81772991,3,0.0050890585241730275
c45843597,3,0.0050890585241730275
c66801328,3,0.0050890585241730275
c81599910,3,0.0050890585241730275
c67017447,3,0.0050890585241730275
c45490011,3,0.0050890585241730275
c45460863,3,0.0050890585241730275
c45216597,3,0.0050890585241730275
c67280703,3,0.0050890585241730275
c67293987,3,0.0050890585241730275
c44978518,3,0.0050890585241730275
c67463188,3,0.0050890585241730275
c67476668,3,0.0050890585241730275
c67683596,3,0.0050890585241730275
c25468018,3,0.0050890585241730275
c25518736,3,0.0050890585241730275
c25532233,3,0.0050890585241730275
c46945439,3,0.0050890585241730275
c47025998,3,0.0050890585241730275
c44488971,3,0.0050890585241730275
c47074302,3,0.0050890585241730275
c49487889,3,0.0050890585241730275
c23189851,3,0.0050890585241730275
c49439052,3,0.0050890585241730275
c64485430,3,0.0050890585241730275
c23417107,3,0.0050890585241730275
c49083795,3,0.0050890585241730275
c23506265,3,0.0050890585241730275
c23586539,3,0.0050890585241730275
c82828618,3,0.0050890585241730275
c48764390,3,0.0050890585241730275
c48673133,3,0.0050890585241730275
c82706358,3,0.0050890585241730275
c23858293,3,0.0050890585241730275
c64981446,3,0.0050890585241730275
c48147962,3,0.0050890585241730275
c65189312,3,0.0050890585241730275
c65264005,3,0.0050890585241730275
c47619223,3,0.0050890585241730275
c65506896,3,0.0050890585241730275
c47591555,3,0.0050890585241730275
c47556956,3,0.0050890585241730275
c65569042,3,0.0050890585241730275
c65569612,3,0.0050890585241730275
c82332525,3,0.0050890585241730275
c65730387,3,0.0050890585241730275
c65791921,3,0.0050890585241730275
c47192472,3,0.0050890585241730275
c81278482,3,0.0050890585241730275
c44391843,3,0.0050890585241730275
c40087642,3,0.0050890585241730275
c42192457,3,0.0050890585241730275
c42089388,3,0.0050890585241730275
c42041422,3,0.0050890585241730275
c42017025,3,0.0050890585241730275
c41938676,3,0.0050890585241730275
c41937482,3,0.0050890585241730275
c80190146,3,0.0050890585241730275
c80185729,3,0.0050890585241730275
c80153398,3,0.0050890585241730275
c41780891,3,0.0050890585241730275
c41550495,3,0.0050890585241730275
c41520663,3,0.0050890585241730275
c41509542,3,0.0050890585241730275
c80042415,3,0.0050890585241730275
c41473680,3,0.0050890585241730275
c41137044,3,0.0050890585241730275
c27258129,3,0.0050890585241730275
c79796153,3,0.0050890585241730275
c70355711,3,0.0050890585241730275
c40664593,3,0.0050890585241730275
c70595602,3,0.0050890585241730275
c70645356,3,0.0050890585241730275
c70757318,3,0.0050890585241730275
c70797974,3,0.0050890585241730275
c27493008,3,0.0050890585241730275
c40246355,3,0.0050890585241730275
c70874272,3,0.0050890585241730275
c27570320,3,0.0050890585241730275
c42180647,3,0.0050890585241730275
c42205703,3,0.0050890585241730275
c44369829,3,0.0050890585241730275
c42264420,3,0.0050890585241730275
c44338042,3,0.0050890585241730275
c67978877,3,0.0050890585241730275
c44282333,3,0.0050890585241730275
c68076025,3,0.0050890585241730275
c81133683,3,0.0050890585241730275
c44071175,3,0.0050890585241730275
